Unique Key,Created Date,Closed Date,Agency,Agency Name,Complaint Type,Descriptor,Location Type,Incident Zip,Incident Address,Street Name,Cross Street 1,Cross Street 2,Intersection Street 1,Intersection Street 2,Address Type,City,Landmark,Facility Type,Status,Due Date,Resolution Description,Resolution Action Updated Date,Community Board,Borough,X Coordinate (State Plane),Y Coordinate (State Plane),Park Facility Name,Park Borough,School Name,School Number,School Region,School Code,School Phone Number,School Address,School City,School State,School Zip,School Not Found,School or Citywide Complaint,Vehicle Type,Taxi Company Borough,Taxi Pick Up Location,Bridge Highway Name,Bridge Highway Direction,Road Ramp,Bridge Highway Segment,Garage Lot Name,Ferry Direction,Ferry Terminal Name,Latitude,Longitude,Location
31941672,11/08/2015 04:23:51 PM,11/09/2015 10:57:58 AM,HPD,Department of Housing Preservation and Development,HEAT/HOT WATER,ENTIRE BUILDING,RESIDENTIAL BUILDING,10014,326 BLEECKER STREET,BLEECKER STREET,,,,,ADDRESS,NEW YORK,,N/A,Closed,,"The Department of Housing Preservation and Development contacted a tenant in the building and verified that the following conditions were corrected. The complaint has been closed. If the condition still exists, please file a new complaint.",11/09/2015 10:57:58 AM,02 MANHATTAN,MANHATTAN,983084,206423,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.73326003789622,-74.0042072220039,"(40.73326003789622, -74.0042072220039)"
31000858,07/05/2015 01:05:44 AM,07/05/2015 02:15:35 AM,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,11237,432 SUYDAM STREET,SUYDAM STREET,ST NICHOLAS AVENUE,CYPRESS AVENUE,,,ADDRESS,BROOKLYN,,Precinct,Closed,07/05/2015 09:05:44 AM,The Police Department responded to the complaint and took action to fix the condition.,07/05/2015 02:15:35 AM,04 BROOKLYN,BROOKLYN,1006596,196670,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.70646226213391,-73.91940239945906,"(40.70646226213391, -73.91940239945906)"
31000090,07/03/2015 09:06:57 PM,07/03/2015 10:22:23 PM,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,10472,1030 BOYNTON AVENUE,BOYNTON AVENUE,BRUCKNER BOULEVARD,WATSON AVENUE,,,ADDRESS,BRONX,,Precinct,Closed,07/04/2015 05:06:57 AM,The Police Department responded to the complaint and took action to fix the condition.,07/03/2015 10:22:23 PM,09 BRONX,BRONX,1018187,239879,Unspecified,BRONX,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.8250227912721,-73.87737784124917,"(40.8250227912721, -73.87737784124917)"
31604751,09/24/2015 02:04:08 PM,10/13/2015 08:40:25 AM,HPD,Department of Housing Preservation and Development,APPLIANCE,REFRIGERATOR,RESIDENTIAL BUILDING,11209,7501 4 AVENUE,4 AVENUE,,,,,ADDRESS,BROOKLYN,,N/A,Closed,,"The Department of Housing Preservation and Development was not able to gain access to inspect the following conditions. The complaint has been closed. If the condition still exists, please file a new complaint.",10/13/2015 08:40:25 AM,10 BROOKLYN,BROOKLYN,977278,169066,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.63072091714361,-74.02511808192473,"(40.63072091714361, -74.02511808192473)"
31605034,09/24/2015 04:24:35 PM,10/13/2015 08:40:26 AM,HPD,Department of Housing Preservation and Development,ELECTRIC,NO LIGHTING,RESIDENTIAL BUILDING,11212,367 EAST   96 STREET,EAST   96 STREET,,,,,ADDRESS,BROOKLYN,,N/A,Closed,,"The Department of Housing Preservation and Development was not able to gain access to inspect the following conditions. The complaint has been closed. If the condition still exists, please file a new complaint.",10/13/2015 08:40:26 AM,17 BROOKLYN,BROOKLYN,1006898,179137,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.658337422179216,-73.9183720745339,"(40.658337422179216, -73.9183720745339)"
31594984,09/22/2015 03:40:27 PM,10/12/2015 03:21:25 PM,DPR,Department of Parks and Recreation,Damaged Tree,Branch or Limb Has Fallen Down,Street,11358,47-37 190 STREET,190 STREET,47 AVENUE,48 AVENUE,,,ADDRESS,FLUSHING,,N/A,Closed,11/13/2015 12:01:03 PM,The Department of Parks and Recreation has corrected the condition.,10/12/2015 03:21:25 PM,11 QUEENS,QUEENS,1042715,212598,Unspecified,QUEENS,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.75001567431031,-73.78899027429993,"(40.75001567431031, -73.78899027429993)"
31611581,09/25/2015 09:11:49 PM,09/26/2015 06:00:33 AM,NYPD,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,11234,2162 EAST 34 STREET,EAST 34 STREET,AVENUE T,AVENUE U,,,ADDRESS,BROOKLYN,,Precinct,Closed,09/26/2015 05:11:49 AM,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,09/26/2015 06:00:33 AM,18 BROOKLYN,BROOKLYN,1003765,160075,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.60602374553925,-73.92971915029491,"(40.60602374553925, -73.92971915029491)"
30321372,04/03/2015 12:37:26 AM,04/03/2015 06:23:18 AM,NYPD,New York City Police Department,Noise - Commercial,Loud Music/Party,Club/Bar/Restaurant,11205,708 MYRTLE AVENUE,MYRTLE AVENUE,SPENCER STREET,WALWORTH STREET,,,ADDRESS,BROOKLYN,,Precinct,Closed,04/03/2015 08:37:26 AM,The Police Department responded to the complaint and took action to fix the condition.,04/03/2015 06:23:18 AM,03 BROOKLYN,BROOKLYN,996733,192379,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.694703883697244,-73.95498423363298,"(40.694703883697244, -73.95498423363298)"
31614252,09/25/2015 04:09:28 PM,09/25/2015 08:48:40 PM,NYPD,New York City Police Department,Illegal Parking,Posted Parking Sign Violation,Street/Sidewalk,11220,5423 1 AVENUE,1 AVENUE,54 STREET,55 STREET,,,ADDRESS,BROOKLYN,,Precinct,Closed,09/26/2015 12:09:28 AM,The Police Department responded and upon arrival those responsible for the condition were gone.,09/25/2015 08:48:40 PM,07 BROOKLYN,BROOKLYN,978248,175362,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.64800280048068,-74.02162905575788,"(40.64800280048068, -74.02162905575788)"
31788714,10/19/2015 11:12:15 AM,10/27/2015 11:30:30 AM,HPD,Department of Housing Preservation and Development,PLUMBING,BASIN/SINK,RESIDENTIAL BUILDING,10458,2980 VALENTINE AVENUE,VALENTINE AVENUE,,,,,ADDRESS,BRONX,,N/A,Closed,,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,10/27/2015 11:30:30 AM,07 BRONX,BRONX,1015739,256948,Unspecified,BRONX,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.87188118407785,-73.88614285307307,"(40.87188118407785, -73.88614285307307)"
29986895,02/19/2015 03:58:29 PM,02/19/2015 06:13:47 PM,NYPD,New York City Police Department,Illegal Parking,Posted Parking Sign Violation,Street/Sidewalk,10017,300 EAST 46 STREET,EAST 46 STREET,2 AVENUE,1 AVENUE,,,ADDRESS,NEW YORK,,Precinct,Closed,02/19/2015 11:58:29 PM,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,02/19/2015 06:13:47 PM,06 MANHATTAN,MANHATTAN,992562,213333,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.75222243399849,-73.96999967023007,"(40.75222243399849, -73.96999967023007)"
31616178,09/25/2015 11:35:18 AM,10/20/2015 11:48:08 AM,DPR,Department of Parks and Recreation,Dead Tree,Dead/Dying Tree,Street,11413,225-06 139 AVENUE,139 AVENUE,225 STREET,226 STREET,,,ADDRESS,SPRINGFIELD GARDENS,,N/A,Closed,10/06/2015 10:04:29 AM,The condition was inspected and it was determined that no work order was necessary. The condition will not be inspected again for at least 90 days.,10/20/2015 11:47:52 AM,13 QUEENS,QUEENS,1053955,183818,Unspecified,QUEENS,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.67094027880685,-73.7487214471195,"(40.67094027880685, -73.7487214471195)"
31940754,11/08/2015 02:57:16 PM,11/13/2015 01:40:04 PM,HPD,Department of Housing Preservation and Development,WATER LEAK,SLOW LEAK,RESIDENTIAL BUILDING,10031,1627 AMSTERDAM AVENUE,AMSTERDAM AVENUE,,,,,ADDRESS,NEW YORK,,N/A,Closed,,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,11/13/2015 01:40:04 PM,09 MANHATTAN,MANHATTAN,998176,238895,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.822376208524275,-73.94968418530969,"(40.822376208524275, -73.94968418530969)"
31792913,10/19/2015 06:49:12 AM,10/20/2015 08:31:36 AM,HPD,Department of Housing Preservation and Development,PLUMBING,RADIATOR,RESIDENTIAL BUILDING,10031,613 WEST  140 STREET,WEST  140 STREET,,,,,ADDRESS,NEW YORK,,N/A,Closed,,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,10/20/2015 08:31:36 AM,09 MANHATTAN,MANHATTAN,997169,239306,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.82350581714176,-73.95332176937653,"(40.82350581714176, -73.95332176937653)"
31789663,10/19/2015 06:25:15 AM,10/19/2015 06:58:37 AM,NYPD,New York City Police Department,Noise - Vehicle,Engine Idling,Street/Sidewalk,11211,398 MORGAN AVENUE,MORGAN AVENUE,SKILLMAN AVENUE,JACKSON STREET,,,ADDRESS,BROOKLYN,,Precinct,Closed,10/19/2015 02:25:15 PM,The Police Department responded to the complaint and took action to fix the condition.,10/19/2015 06:58:37 AM,01 BROOKLYN,BROOKLYN,1001779,200763,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.71770742395871,-73.93676570169862,"(40.71770742395871, -73.93676570169862)"
31791435,10/19/2015 01:44:46 PM,10/22/2015 06:55:45 AM,HPD,Department of Housing Preservation and Development,PAINT/PLASTER,CEILING,RESIDENTIAL BUILDING,11220,6301 4 AVENUE,4 AVENUE,,,,,ADDRESS,BROOKLYN,,N/A,Closed,,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,10/22/2015 06:55:45 AM,07 BROOKLYN,BROOKLYN,978623,172100,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.63904955864053,-74.02027496948601,"(40.63904955864053, -74.02027496948601)"
31498913,09/09/2015 09:17:32 PM,09/10/2015 03:43:06 AM,NYPD,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,11421,86-39 WOODHAVEN BOULEVARD,WOODHAVEN BOULEVARD,86 ROAD,86 DRIVE,,,ADDRESS,WOODHAVEN,,Precinct,Closed,09/10/2015 05:17:32 AM,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,09/10/2015 03:43:06 AM,09 QUEENS,QUEENS,1025158,192308,Unspecified,QUEENS,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.694423262322275,-73.85247953142431,"(40.694423262322275, -73.85247953142431)"
31494828,09/09/2015 11:34:02 PM,09/10/2015 01:48:56 AM,NYPD,New York City Police Department,Noise - Vehicle,Car/Truck Music,Street/Sidewalk,10459,1165 FOX STREET,FOX STREET,HOME STREET,INTERVALE AVENUE,,,ADDRESS,BRONX,,Precinct,Closed,09/10/2015 07:34:02 AM,The Police Department responded to the complaint and took action to fix the condition.,09/10/2015 01:48:56 AM,03 BRONX,BRONX,1013626,241306,Unspecified,BRONX,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.828955843057265,-73.89385151414002,"(40.828955843057265, -73.89385151414002)"
31297560,08/12/2015 11:31:47 AM,08/21/2015 10:23:08 AM,DPR,Department of Parks and Recreation,Maintenance or Facility,Grass/Weeds,Park,11357,,,,,POWELLS COVE BOULEVARD,147 PLACE,INTERSECTION,WHITESTONE,,N/A,Closed,08/26/2015 11:31:47 AM,The Department of Parks and Recreation has completed the requested work order and corrected the problem.,08/21/2015 10:23:08 AM,07 QUEENS,QUEENS,1033343,229986,Unspecified,QUEENS,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.79779807831698,-73.82268822157609,"(40.79779807831698, -73.82268822157609)"
31787270,10/19/2015 11:16:13 PM,10/25/2015 06:10:46 PM,HPD,Department of Housing Preservation and Development,HEAT/HOT WATER,ENTIRE BUILDING,RESIDENTIAL BUILDING,11204,6402 24 AVENUE,24 AVENUE,,,,,ADDRESS,BROOKLYN,,N/A,Closed,,The complaint you filed is a duplicate of a condition already reported by another tenant for a building-wide condition. The original complaint is still open. HPD may attempt to contact you to verify the correction of the condition or may conduct an inspection of your unit if the original complainant is not available for verification.,10/25/2015 06:10:46 PM,11 BROOKLYN,BROOKLYN,990778,162127,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.61167514809308,-73.97648823043437,"(40.61167514809308, -73.97648823043437)"
31576760,09/20/2015 10:56:10 PM,09/21/2015 12:16:37 AM,NYPD,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,11223,1798 STILLWELL AVENUE,STILLWELL AVENUE,80 STREET,HIGHLAWN AVENUE,,,ADDRESS,BROOKLYN,,Precinct,Closed,09/21/2015 06:56:10 AM,The Police Department responded and upon arrival those responsible for the condition were gone.,09/21/2015 12:16:37 AM,11 BROOKLYN,BROOKLYN,988025,158855,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.602695778120435,-73.98640548522994,"(40.602695778120435, -73.98640548522994)"
30428464,04/18/2015 12:55:51 PM,06/01/2015 01:55:23 PM,TLC,Taxi and Limousine Commission,Taxi Complaint,Driver Complaint,,11030,19 WILKSHIRE CIRCLE,WILKSHIRE CIRCLE,,,,,,MANHASETTE,,N/A,Closed,05/02/2015 12:55:51 PM,The Taxi and Limousine Commission will contact you within 14 days to confirm your complaint details. Please note your Service Request number for future reference.,06/01/2015 01:55:19 PM,0 Unspecified,Unspecified,,,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,La Guardia Airport,,,,,,,,,,
29986362,02/19/2015 11:54:17 AM,02/19/2015 11:54:41 AM,HRA,HRA Benefit Card Replacement,Benefit Card Replacement,Medicaid,Address Outside of NYC,,,,,,,,,,,N/A,Closed,,"The Human Resources Administration received your request. If you are eligible for a benefit card replacement, you will receive it in 7 to 10 business days. No further updates will be available by calling 311 or on 311 Online.",,0 Unspecified,Unspecified,,,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,,,
31723740,10/10/2015 01:24:53 AM,10/16/2015 12:40:16 PM,HPD,Department of Housing Preservation and Development,UNSANITARY CONDITION,PESTS,RESIDENTIAL BUILDING,10463,3804 BAILEY AVENUE,BAILEY AVENUE,,,,,ADDRESS,BRONX,,N/A,Closed,,The Department of Housing Preservation and Development inspected the following conditions. Violations were issued. Information about specific violations is available at www.nyc.gov/hpd.,10/16/2015 12:40:16 PM,08 BRONX,BRONX,1012548,261447,Unspecified,BRONX,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.88424034482077,-73.89766177595318,"(40.88424034482077, -73.89766177595318)"
29984057,02/19/2015 11:32:16 AM,02/23/2015 02:58:38 PM,DOT,Department of Transportation,Street Condition,Cave-in,Street,11233,,,,,RALPH AVENUE,HANCOCK STREET,INTERSECTION,BROOKLYN,,N/A,Closed,03/01/2015 11:32:16 AM,The Department of Transportation inspected the condition you reported and found that the condition meets its standards and/or there is a valid permit to conduct work.,02/23/2015 02:58:38 PM,03 BROOKLYN,BROOKLYN,1005535,189073,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.685612885787684,-73.92325322130928,"(40.685612885787684, -73.92325322130928)"
31641932,09/29/2015 01:05:25 PM,10/06/2015 09:14:08 AM,DPR,Department of Parks and Recreation,Dead Tree,Dead/Dying Tree,Street,11223,25 LAKE STREET,LAKE STREET,KINGS HIGHWAY,AVENUE S,,,ADDRESS,BROOKLYN,,N/A,Closed,10/26/2015 03:12:23 PM,The Department of Parks and Recreation has corrected the condition.,10/06/2015 09:14:08 AM,11 BROOKLYN,BROOKLYN,991705,159135,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.6034619894627,-73.9731527756623,"(40.6034619894627, -73.9731527756623)"
30999626,07/03/2015 10:52:37 PM,07/13/2015 02:09:53 PM,DOT,Department of Transportation,Street Condition,Cave-in,Street,10452,,,,,WEST  165 STREET,OGDEN AVENUE,INTERSECTION,BRONX,,N/A,Closed,07/13/2015 10:52:37 PM,The Department of Transportation inspected the condition you reported and found that the condition meets its standards and/or there is a valid permit to conduct work.,07/13/2015 02:09:53 PM,04 BRONX,BRONX,1004025,243286,Unspecified,BRONX,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.83441708690932,-73.9285383193984,"(40.83441708690932, -73.9285383193984)"
30998933,07/03/2015 01:43:46 PM,07/14/2015 04:32:37 PM,DPR,Department of Parks and Recreation,Maintenance or Facility,Structure - Outdoors,Park,11385,,,,,,,,RIDGEWOOD,,N/A,Closed,07/17/2015 01:43:46 PM,The Department of Parks and Recreation has completed the requested work order and corrected the problem.,07/14/2015 04:32:37 PM,05 QUEENS,QUEENS,,,Glendale Playground,QUEENS,Glendale Playground,Q290,,,7185205900,70th Street and Central Avenue,RIDGEWOOD,NY,11385,N,,,,,,,,,,,,,,
31215225,08/01/2015 08:55:28 AM,08/10/2015 01:16:49 PM,DOT,Department of Transportation,Street Condition,Cave-in,Street,11215,100 16 STREET,16 STREET,3 AVENUE,4 AVENUE,,,ADDRESS,BROOKLYN,,N/A,Closed,08/11/2015 08:55:28 AM,The City inspected the condition you reported and asked the Department of Environmental Protection to address the issue.,08/10/2015 01:16:49 PM,07 BROOKLYN,BROOKLYN,986219,182083,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.66645228591121,-73.9929024675077,"(40.66645228591121, -73.9929024675077)"
30903838,06/21/2015 07:11:35 AM,06/21/2015 11:43:54 AM,NYPD,New York City Police Department,Blocked Driveway,Partial Access,Street/Sidewalk,10464,631 KING AVENUE,KING AVENUE,KILROE STREET,SUTHERLAND STREET,,,ADDRESS,BRONX,,Precinct,Closed,06/21/2015 03:11:35 PM,The Police Department responded to the complaint and took action to fix the condition.,06/21/2015 11:43:54 AM,10 BRONX,BRONX,1042488,251075,Unspecified,BRONX,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.85562566410201,-73.78947580329472,"(40.85562566410201, -73.78947580329472)"
